Parameters of the vcal vs. pulse height fits
par[3] + par[2] * TMath::TanH(par[0]*x[0] - par[1])
2.000000e-03 4.870829e-01 1.743618e+02 9.484845e+01     Pix  3 71
2.000000e-03 5.406967e-01 1.711288e+02 9.718358e+01     Pix  3 72
2.000000e-03 5.378298e-01 1.718267e+02 9.437379e+01     Pix  3 73
2.000000e-03 5.256186e-01 1.747877e+02 9.195676e+01     Pix  3 74
2.000000e-03 4.916708e-01 1.719919e+02 9.672685e+01     Pix  3 75
2.000000e-03 4.857614e-01 1.754571e+02 9.402030e+01     Pix  3 76
2.000000e-03 5.187984e-01 1.706845e+02 9.631937e+01     Pix  3 77
2.000000e-03 5.334230e-01 1.734559e+02 9.278979e+01     Pix  3 78
1.999999e-03 6.559997e-01 1.594231e+02 1.002906e+02     Pix  3 79
2.000000e-03 4.355704e-01 1.700282e+02 9.939520e+01     Pix  4  0
2.000000e-03 4.845056e-01 1.675395e+02 1.028340e+02     Pix  4  1
2.000000e-03 4.557147e-01 1.705619e+02 9.862221e+01     Pix  4  2
2.000000e-03 4.610743e-01 1.669150e+02 1.038366e+02     Pix  4  3
2.000000e-03 4.289003e-01 1.728906e+02 9.903599e+01     Pix  4  4
2.000000e-03 4.290193e-01 1.724126e+02 9.896973e+01     Pix  4  5
2.000000e-03 4.919749e-01 1.689712e+02 9.965846e+01     Pix  4  6
2.000000e-03 4.975358e-01 1.679741e+02 1.001529e+02     Pix  4  7
2.000000e-03 4.795169e-01 1.705960e+02 9.744257e+01     Pix  4  8
2.000000e-03 4.720307e-01 1.691611e+02 9.900000e+01     Pix  4  9
2.000000e-03 4.739637e-01 1.705215e+02 9.939972e+01     Pix  4 10
2.000000e-03 4.895271e-01 1.681970e+02 1.000265e+02     Pix  4 11
2.000000e-03 4.991517e-01 1.712987e+02 9.665353e+01     Pix  4 12
2.000000e-03 5.087730e-01 1.705275e+02 9.751508e+01     Pix  4 13
2.000000e-03 5.252423e-01 1.683335e+02 9.816779e+01     Pix  4 14
2.000000e-03 4.482683e-01 1.691902e+02 9.940273e+01     Pix  4 15
2.000000e-03 4.614711e-01 1.711663e+02 9.807780e+01     Pix  4 16
2.000000e-03 4.445012e-01 1.715770e+02 9.920178e+01     Pix  4 17
2.000000e-03 5.184798e-01 1.683799e+02 1.000655e+02     Pix  4 18
2.000000e-03 4.741111e-01 1.711285e+02 9.700275e+01     Pix  4 19
2.000000e-03 4.888437e-01 1.698067e+02 9.921683e+01     Pix  4 20
2.000000e-03 4.575414e-01 1.728191e+02 9.832034e+01     Pix  4 21
2.000000e-03 5.236727e-01 1.657985e+02 1.018655e+02     Pix  4 22
